id_RetiroFuncionarios,id_Usuario,Fecha_Retiro,PeriodoRetiro,Tipo_Retiro,Digilenciar_Entervista,Motivo_Retiro,Observacion_Retiro,Id_Entervista,FechaRegistro,Fortalezas_Refinancia,Oportunidad_Refinancia,Trabajar_Nuevamente,Prq_trabajar_Nuev,Recomendaria_Refi,Pqr_Recomendaria,Observacion,Aprendizaje,ObservacionEntdor,PqrRetiro,DescripcionCategoria,PqrCalificacion,Calificacion
157,1797,2020-11-26 00:00:00.000,202011,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,63,2021-01-29 17:31:24.487,Es una muy buena empresa que ayuda a su gente,Ninguno,1,Porque es una empresa cumplida con los pagos,1,Porque la gente es muy amable,No,Todos,La colaboradora se retira por temas personales y familiares no da detalles,Proyección de carrera,Desarrollo y reconocimiento,Ambiente físico de trabajo,4
157,1797,2020-11-26 00:00:00.000,202011,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,63,2021-01-29 17:31:24.487,Es una muy buena empresa que ayuda a su gente,Ninguno,1,Porque es una empresa cumplida con los pagos,1,Porque la gente es muy amable,No,Todos,La colaboradora se retira por temas personales y familiares no da detalles,Proyección de carrera,Desarrollo y reconocimiento,Monitoreo y calidad,3
157,1797,2020-11-26 00:00:00.000,202011,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,63,2021-01-29 17:31:24.487,Es una muy buena empresa que ayuda a su gente,Ninguno,1,Porque es una empresa cumplida con los pagos,1,Porque la gente es muy amable,No,Todos,La colaboradora se retira por temas personales y familiares no da detalles,Proyección de carrera,Desarrollo y reconocimiento,Formación y entrenamiento,4
157,1797,2020-11-26 00:00:00.000,202011,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,63,2021-01-29 17:31:24.487,Es una muy buena empresa que ayuda a su gente,Ninguno,1,Porque es una empresa cumplida con los pagos,1,Porque la gente es muy amable,No,Todos,La colaboradora se retira por temas personales y familiares no da detalles,Proyección de carrera,Desarrollo y reconocimiento,Trabajo en equipo dentro de su área,4
157,1797,2020-11-26 00:00:00.000,202011,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,63,2021-01-29 17:31:24.487,Es una muy buena empresa que ayuda a su gente,Ninguno,1,Porque es una empresa cumplida con los pagos,1,Porque la gente es muy amable,No,Todos,La colaboradora se retira por temas personales y familiares no da detalles,Proyección de carrera,Desarrollo y reconocimiento,Trabajo en equipo fuera de su área,4
157,1797,2020-11-26 00:00:00.000,202011,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,63,2021-01-29 17:31:24.487,Es una muy buena empresa que ayuda a su gente,Ninguno,1,Porque es una empresa cumplida con los pagos,1,Porque la gente es muy amable,No,Todos,La colaboradora se retira por temas personales y familiares no da detalles,Proyección de carrera,Desarrollo y reconocimiento,Reconocimiento a su labor,4
157,1797,2020-11-26 00:00:00.000,202011,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,63,2021-01-29 17:31:24.487,Es una muy buena empresa que ayuda a su gente,Ninguno,1,Porque es una empresa cumplida con los pagos,1,Porque la gente es muy amable,No,Todos,La colaboradora se retira por temas personales y familiares no da detalles,Proyección de carrera,Desarrollo y reconocimiento,"Compensación: salario básico, variable",4
157,1797,2020-11-26 00:00:00.000,202011,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,63,2021-01-29 17:31:24.487,Es una muy buena empresa que ayuda a su gente,Ninguno,1,Porque es una empresa cumplida con los pagos,1,Porque la gente es muy amable,No,Todos,La colaboradora se retira por temas personales y familiares no da detalles,Proyección de carrera,Desarrollo y reconocimiento,"Comunicación interna: Refconectados, Intranet, Energización, etc.",4
157,1797,2020-11-26 00:00:00.000,202011,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,63,2021-01-29 17:31:24.487,Es una muy buena empresa que ayuda a su gente,Ninguno,1,Porque es una empresa cumplida con los pagos,1,Porque la gente es muy amable,No,Todos,La colaboradora se retira por temas personales y familiares no da detalles,Proyección de carrera,Desarrollo y reconocimiento,Trato por parte del Jefe Inmediato,4
157,1797,2020-11-26 00:00:00.000,202011,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,63,2021-01-29 17:31:24.487,Es una muy buena empresa que ayuda a su gente,Ninguno,1,Porque es una empresa cumplida con los pagos,1,Porque la gente es muy amable,No,Todos,La colaboradora se retira por temas personales y familiares no da detalles,Proyección de carrera,Desarrollo y reconocimiento,"Trato que recibió de las áreas de servicio de la compañía: Tecnología, Servicios Administrativos, Contabilidad",4
157,1797,2020-11-26 00:00:00.000,202011,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,63,2021-01-29 17:31:24.487,Es una muy buena empresa que ayuda a su gente,Ninguno,1,Porque es una empresa cumplida con los pagos,1,Porque la gente es muy amable,No,Todos,La colaboradora se retira por temas personales y familiares no da detalles,Proyección de carrera,Desarrollo y reconocimiento,"Prácticas de Talento Humano: programa de bienestar, nómina, seguridad y salud en el trabajo, contratación, gestión del desempeño etc.",5
157,1797,2020-11-26 00:00:00.000,202011,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,63,2021-01-29 17:31:24.487,Es una muy buena empresa que ayuda a su gente,Ninguno,1,Porque es una empresa cumplida con los pagos,1,Porque la gente es muy amable,No,Todos,La colaboradora se retira por temas personales y familiares no da detalles,Ampliar el perfil profesional,Motivos personales,Ambiente físico de trabajo,4
157,1797,2020-11-26 00:00:00.000,202011,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,63,2021-01-29 17:31:24.487,Es una muy buena empresa que ayuda a su gente,Ninguno,1,Porque es una empresa cumplida con los pagos,1,Porque la gente es muy amable,No,Todos,La colaboradora se retira por temas personales y familiares no da detalles,Ampliar el perfil profesional,Motivos personales,Monitoreo y calidad,3
157,1797,2020-11-26 00:00:00.000,202011,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,63,2021-01-29 17:31:24.487,Es una muy buena empresa que ayuda a su gente,Ninguno,1,Porque es una empresa cumplida con los pagos,1,Porque la gente es muy amable,No,Todos,La colaboradora se retira por temas personales y familiares no da detalles,Ampliar el perfil profesional,Motivos personales,Formación y entrenamiento,4
157,1797,2020-11-26 00:00:00.000,202011,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,63,2021-01-29 17:31:24.487,Es una muy buena empresa que ayuda a su gente,Ninguno,1,Porque es una empresa cumplida con los pagos,1,Porque la gente es muy amable,No,Todos,La colaboradora se retira por temas personales y familiares no da detalles,Ampliar el perfil profesional,Motivos personales,Trabajo en equipo dentro de su área,4
157,1797,2020-11-26 00:00:00.000,202011,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,63,2021-01-29 17:31:24.487,Es una muy buena empresa que ayuda a su gente,Ninguno,1,Porque es una empresa cumplida con los pagos,1,Porque la gente es muy amable,No,Todos,La colaboradora se retira por temas personales y familiares no da detalles,Ampliar el perfil profesional,Motivos personales,Trabajo en equipo fuera de su área,4
157,1797,2020-11-26 00:00:00.000,202011,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,63,2021-01-29 17:31:24.487,Es una muy buena empresa que ayuda a su gente,Ninguno,1,Porque es una empresa cumplida con los pagos,1,Porque la gente es muy amable,No,Todos,La colaboradora se retira por temas personales y familiares no da detalles,Ampliar el perfil profesional,Motivos personales,Reconocimiento a su labor,4
157,1797,2020-11-26 00:00:00.000,202011,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,63,2021-01-29 17:31:24.487,Es una muy buena empresa que ayuda a su gente,Ninguno,1,Porque es una empresa cumplida con los pagos,1,Porque la gente es muy amable,No,Todos,La colaboradora se retira por temas personales y familiares no da detalles,Ampliar el perfil profesional,Motivos personales,"Compensación: salario básico, variable",4
157,1797,2020-11-26 00:00:00.000,202011,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,63,2021-01-29 17:31:24.487,Es una muy buena empresa que ayuda a su gente,Ninguno,1,Porque es una empresa cumplida con los pagos,1,Porque la gente es muy amable,No,Todos,La colaboradora se retira por temas personales y familiares no da detalles,Ampliar el perfil profesional,Motivos personales,"Comunicación interna: Refconectados, Intranet, Energización, etc.",4
157,1797,2020-11-26 00:00:00.000,202011,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,63,2021-01-29 17:31:24.487,Es una muy buena empresa que ayuda a su gente,Ninguno,1,Porque es una empresa cumplida con los pagos,1,Porque la gente es muy amable,No,Todos,La colaboradora se retira por temas personales y familiares no da detalles,Ampliar el perfil profesional,Motivos personales,Trato por parte del Jefe Inmediato,4
157,1797,2020-11-26 00:00:00.000,202011,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,63,2021-01-29 17:31:24.487,Es una muy buena empresa que ayuda a su gente,Ninguno,1,Porque es una empresa cumplida con los pagos,1,Porque la gente es muy amable,No,Todos,La colaboradora se retira por temas personales y familiares no da detalles,Ampliar el perfil profesional,Motivos personales,"Trato que recibió de las áreas de servicio de la compañía: Tecnología, Servicios Administrativos, Contabilidad",4
157,1797,2020-11-26 00:00:00.000,202011,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,63,2021-01-29 17:31:24.487,Es una muy buena empresa que ayuda a su gente,Ninguno,1,Porque es una empresa cumplida con los pagos,1,Porque la gente es muy amable,No,Todos,La colaboradora se retira por temas personales y familiares no da detalles,Ampliar el perfil profesional,Motivos personales,"Prácticas de Talento Humano: programa de bienestar, nómina, seguridad y salud en el trabajo, contratación, gestión del desempeño etc.",5
157,1797,2020-11-26 00:00:00.000,202011,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,63,2021-01-29 17:31:24.487,Es una muy buena empresa que ayuda a su gente,Ninguno,1,Porque es una empresa cumplida con los pagos,1,Porque la gente es muy amable,No,Todos,La colaboradora se retira por temas personales y familiares no da detalles,Calamidad familiar,Motivos personales,Ambiente físico de trabajo,4
157,1797,2020-11-26 00:00:00.000,202011,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,63,2021-01-29 17:31:24.487,Es una muy buena empresa que ayuda a su gente,Ninguno,1,Porque es una empresa cumplida con los pagos,1,Porque la gente es muy amable,No,Todos,La colaboradora se retira por temas personales y familiares no da detalles,Calamidad familiar,Motivos personales,Monitoreo y calidad,3
157,1797,2020-11-26 00:00:00.000,202011,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,63,2021-01-29 17:31:24.487,Es una muy buena empresa que ayuda a su gente,Ninguno,1,Porque es una empresa cumplida con los pagos,1,Porque la gente es muy amable,No,Todos,La colaboradora se retira por temas personales y familiares no da detalles,Calamidad familiar,Motivos personales,Formación y entrenamiento,4
157,1797,2020-11-26 00:00:00.000,202011,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,63,2021-01-29 17:31:24.487,Es una muy buena empresa que ayuda a su gente,Ninguno,1,Porque es una empresa cumplida con los pagos,1,Porque la gente es muy amable,No,Todos,La colaboradora se retira por temas personales y familiares no da detalles,Calamidad familiar,Motivos personales,Trabajo en equipo dentro de su área,4
157,1797,2020-11-26 00:00:00.000,202011,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,63,2021-01-29 17:31:24.487,Es una muy buena empresa que ayuda a su gente,Ninguno,1,Porque es una empresa cumplida con los pagos,1,Porque la gente es muy amable,No,Todos,La colaboradora se retira por temas personales y familiares no da detalles,Calamidad familiar,Motivos personales,Trabajo en equipo fuera de su área,4
157,1797,2020-11-26 00:00:00.000,202011,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,63,2021-01-29 17:31:24.487,Es una muy buena empresa que ayuda a su gente,Ninguno,1,Porque es una empresa cumplida con los pagos,1,Porque la gente es muy amable,No,Todos,La colaboradora se retira por temas personales y familiares no da detalles,Calamidad familiar,Motivos personales,Reconocimiento a su labor,4
157,1797,2020-11-26 00:00:00.000,202011,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,63,2021-01-29 17:31:24.487,Es una muy buena empresa que ayuda a su gente,Ninguno,1,Porque es una empresa cumplida con los pagos,1,Porque la gente es muy amable,No,Todos,La colaboradora se retira por temas personales y familiares no da detalles,Calamidad familiar,Motivos personales,"Compensación: salario básico, variable",4
157,1797,2020-11-26 00:00:00.000,202011,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,63,2021-01-29 17:31:24.487,Es una muy buena empresa que ayuda a su gente,Ninguno,1,Porque es una empresa cumplida con los pagos,1,Porque la gente es muy amable,No,Todos,La colaboradora se retira por temas personales y familiares no da detalles,Calamidad familiar,Motivos personales,"Comunicación interna: Refconectados, Intranet, Energización, etc.",4
157,1797,2020-11-26 00:00:00.000,202011,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,63,2021-01-29 17:31:24.487,Es una muy buena empresa que ayuda a su gente,Ninguno,1,Porque es una empresa cumplida con los pagos,1,Porque la gente es muy amable,No,Todos,La colaboradora se retira por temas personales y familiares no da detalles,Calamidad familiar,Motivos personales,Trato por parte del Jefe Inmediato,4
157,1797,2020-11-26 00:00:00.000,202011,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,63,2021-01-29 17:31:24.487,Es una muy buena empresa que ayuda a su gente,Ninguno,1,Porque es una empresa cumplida con los pagos,1,Porque la gente es muy amable,No,Todos,La colaboradora se retira por temas personales y familiares no da detalles,Calamidad familiar,Motivos personales,"Trato que recibió de las áreas de servicio de la compañía: Tecnología, Servicios Administrativos, Contabilidad",4
157,1797,2020-11-26 00:00:00.000,202011,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,63,2021-01-29 17:31:24.487,Es una muy buena empresa que ayuda a su gente,Ninguno,1,Porque es una empresa cumplida con los pagos,1,Porque la gente es muy amable,No,Todos,La colaboradora se retira por temas personales y familiares no da detalles,Calamidad familiar,Motivos personales,"Prácticas de Talento Humano: programa de bienestar, nómina, seguridad y salud en el trabajo, contratación, gestión del desempeño etc.",5
18,1919,2020-07-31 00:00:00.000,202007,Con justa causa,0,Incumplimiento de políticas graves (proceso disciplinario),,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
156,2053,2020-11-07 00:00:00.000,202011,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,62,2021-01-29 17:28:04.180,Trabajo en equipo y el liderazgo,Ninguno,1,ES UNA BUENA EMPRESA,1,el pago es cumplido,No,Conocer del proceso de especialización,La colaboradora se retira por que tiene un tema de salud el cual no le permite estar en la compañia y no quiere perjudicar la operación y mas bien a futuro poder volver,Enfermedad propia o familiar,Motivos personales,Ambiente físico de trabajo,4
156,2053,2020-11-07 00:00:00.000,202011,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,62,2021-01-29 17:28:04.180,Trabajo en equipo y el liderazgo,Ninguno,1,ES UNA BUENA EMPRESA,1,el pago es cumplido,No,Conocer del proceso de especialización,La colaboradora se retira por que tiene un tema de salud el cual no le permite estar en la compañia y no quiere perjudicar la operación y mas bien a futuro poder volver,Enfermedad propia o familiar,Motivos personales,Monitoreo y calidad,3
156,2053,2020-11-07 00:00:00.000,202011,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,62,2021-01-29 17:28:04.180,Trabajo en equipo y el liderazgo,Ninguno,1,ES UNA BUENA EMPRESA,1,el pago es cumplido,No,Conocer del proceso de especialización,La colaboradora se retira por que tiene un tema de salud el cual no le permite estar en la compañia y no quiere perjudicar la operación y mas bien a futuro poder volver,Enfermedad propia o familiar,Motivos personales,Formación y entrenamiento,4
156,2053,2020-11-07 00:00:00.000,202011,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,62,2021-01-29 17:28:04.180,Trabajo en equipo y el liderazgo,Ninguno,1,ES UNA BUENA EMPRESA,1,el pago es cumplido,No,Conocer del proceso de especialización,La colaboradora se retira por que tiene un tema de salud el cual no le permite estar en la compañia y no quiere perjudicar la operación y mas bien a futuro poder volver,Enfermedad propia o familiar,Motivos personales,Trabajo en equipo dentro de su área,4
156,2053,2020-11-07 00:00:00.000,202011,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,62,2021-01-29 17:28:04.180,Trabajo en equipo y el liderazgo,Ninguno,1,ES UNA BUENA EMPRESA,1,el pago es cumplido,No,Conocer del proceso de especialización,La colaboradora se retira por que tiene un tema de salud el cual no le permite estar en la compañia y no quiere perjudicar la operación y mas bien a futuro poder volver,Enfermedad propia o familiar,Motivos personales,Trabajo en equipo fuera de su área,4
156,2053,2020-11-07 00:00:00.000,202011,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,62,2021-01-29 17:28:04.180,Trabajo en equipo y el liderazgo,Ninguno,1,ES UNA BUENA EMPRESA,1,el pago es cumplido,No,Conocer del proceso de especialización,La colaboradora se retira por que tiene un tema de salud el cual no le permite estar en la compañia y no quiere perjudicar la operación y mas bien a futuro poder volver,Enfermedad propia o familiar,Motivos personales,Reconocimiento a su labor,4
156,2053,2020-11-07 00:00:00.000,202011,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,62,2021-01-29 17:28:04.180,Trabajo en equipo y el liderazgo,Ninguno,1,ES UNA BUENA EMPRESA,1,el pago es cumplido,No,Conocer del proceso de especialización,La colaboradora se retira por que tiene un tema de salud el cual no le permite estar en la compañia y no quiere perjudicar la operación y mas bien a futuro poder volver,Enfermedad propia o familiar,Motivos personales,"Compensación: salario básico, variable",4
156,2053,2020-11-07 00:00:00.000,202011,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,62,2021-01-29 17:28:04.180,Trabajo en equipo y el liderazgo,Ninguno,1,ES UNA BUENA EMPRESA,1,el pago es cumplido,No,Conocer del proceso de especialización,La colaboradora se retira por que tiene un tema de salud el cual no le permite estar en la compañia y no quiere perjudicar la operación y mas bien a futuro poder volver,Enfermedad propia o familiar,Motivos personales,"Comunicación interna: Refconectados, Intranet, Energización, etc.",4
156,2053,2020-11-07 00:00:00.000,202011,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,62,2021-01-29 17:28:04.180,Trabajo en equipo y el liderazgo,Ninguno,1,ES UNA BUENA EMPRESA,1,el pago es cumplido,No,Conocer del proceso de especialización,La colaboradora se retira por que tiene un tema de salud el cual no le permite estar en la compañia y no quiere perjudicar la operación y mas bien a futuro poder volver,Enfermedad propia o familiar,Motivos personales,"Compensación: salario emocional, tiempo flexible",4
156,2053,2020-11-07 00:00:00.000,202011,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,62,2021-01-29 17:28:04.180,Trabajo en equipo y el liderazgo,Ninguno,1,ES UNA BUENA EMPRESA,1,el pago es cumplido,No,Conocer del proceso de especialización,La colaboradora se retira por que tiene un tema de salud el cual no le permite estar en la compañia y no quiere perjudicar la operación y mas bien a futuro poder volver,Enfermedad propia o familiar,Motivos personales,Trato por parte del Jefe Inmediato,4
156,2053,2020-11-07 00:00:00.000,202011,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,62,2021-01-29 17:28:04.180,Trabajo en equipo y el liderazgo,Ninguno,1,ES UNA BUENA EMPRESA,1,el pago es cumplido,No,Conocer del proceso de especialización,La colaboradora se retira por que tiene un tema de salud el cual no le permite estar en la compañia y no quiere perjudicar la operación y mas bien a futuro poder volver,Enfermedad propia o familiar,Motivos personales,"Trato que recibió de las áreas de servicio de la compañía: Tecnología, Servicios Administrativos, Contabilidad",4
156,2053,2020-11-07 00:00:00.000,202011,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,62,2021-01-29 17:28:04.180,Trabajo en equipo y el liderazgo,Ninguno,1,ES UNA BUENA EMPRESA,1,el pago es cumplido,No,Conocer del proceso de especialización,La colaboradora se retira por que tiene un tema de salud el cual no le permite estar en la compañia y no quiere perjudicar la operación y mas bien a futuro poder volver,Enfermedad propia o familiar,Motivos personales,"Prácticas de Talento Humano: programa de bienestar, nómina, seguridad y salud en el trabajo, contratación, gestión del desempeño etc.",4
267,2361,2021-04-14 00:00:00.000,202104,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,139,2021-04-14 15:20:03.973,"Tiene muchos beneficios para el empleado, trato digno.",Estar mas pendientes de los colaboradores no solo con los jefes sino del personal que esta por debajo,1,Es una muy buena empresa,1,Por ser una excelente empresa y tienen muy en cuenta a los colaboradores desde talento humano ya tendría que mirar al interior de las aéreas,No,La parte del trabajo en equipo y aprendí a tener paciencia y trabajar bajo presión.,El colaborador se retira de la compañía porque no siente que sea reconocido en su trabajo todos los años que llevaba nunca fue reconocido adicional necesita tener un poco mas de ingreso económico por esto se va para España.,Relacionamiento con jefe directo,Clima laboral,Ambiente físico de trabajo,4
267,2361,2021-04-14 00:00:00.000,202104,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,139,2021-04-14 15:20:03.973,"Tiene muchos beneficios para el empleado, trato digno.",Estar mas pendientes de los colaboradores no solo con los jefes sino del personal que esta por debajo,1,Es una muy buena empresa,1,Por ser una excelente empresa y tienen muy en cuenta a los colaboradores desde talento humano ya tendría que mirar al interior de las aéreas,No,La parte del trabajo en equipo y aprendí a tener paciencia y trabajar bajo presión.,El colaborador se retira de la compañía porque no siente que sea reconocido en su trabajo todos los años que llevaba nunca fue reconocido adicional necesita tener un poco mas de ingreso económico por esto se va para España.,Relacionamiento con jefe directo,Clima laboral,Monitoreo y calidad,4
267,2361,2021-04-14 00:00:00.000,202104,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,139,2021-04-14 15:20:03.973,"Tiene muchos beneficios para el empleado, trato digno.",Estar mas pendientes de los colaboradores no solo con los jefes sino del personal que esta por debajo,1,Es una muy buena empresa,1,Por ser una excelente empresa y tienen muy en cuenta a los colaboradores desde talento humano ya tendría que mirar al interior de las aéreas,No,La parte del trabajo en equipo y aprendí a tener paciencia y trabajar bajo presión.,El colaborador se retira de la compañía porque no siente que sea reconocido en su trabajo todos los años que llevaba nunca fue reconocido adicional necesita tener un poco mas de ingreso económico por esto se va para España.,Relacionamiento con jefe directo,Clima laboral,Formación y entrenamiento,4
267,2361,2021-04-14 00:00:00.000,202104,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,139,2021-04-14 15:20:03.973,"Tiene muchos beneficios para el empleado, trato digno.",Estar mas pendientes de los colaboradores no solo con los jefes sino del personal que esta por debajo,1,Es una muy buena empresa,1,Por ser una excelente empresa y tienen muy en cuenta a los colaboradores desde talento humano ya tendría que mirar al interior de las aéreas,No,La parte del trabajo en equipo y aprendí a tener paciencia y trabajar bajo presión.,El colaborador se retira de la compañía porque no siente que sea reconocido en su trabajo todos los años que llevaba nunca fue reconocido adicional necesita tener un poco mas de ingreso económico por esto se va para España.,Relacionamiento con jefe directo,Clima laboral,Trabajo en equipo dentro de su área,4
267,2361,2021-04-14 00:00:00.000,202104,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,139,2021-04-14 15:20:03.973,"Tiene muchos beneficios para el empleado, trato digno.",Estar mas pendientes de los colaboradores no solo con los jefes sino del personal que esta por debajo,1,Es una muy buena empresa,1,Por ser una excelente empresa y tienen muy en cuenta a los colaboradores desde talento humano ya tendría que mirar al interior de las aéreas,No,La parte del trabajo en equipo y aprendí a tener paciencia y trabajar bajo presión.,El colaborador se retira de la compañía porque no siente que sea reconocido en su trabajo todos los años que llevaba nunca fue reconocido adicional necesita tener un poco mas de ingreso económico por esto se va para España.,Relacionamiento con jefe directo,Clima laboral,Trabajo en equipo fuera de su área,5
267,2361,2021-04-14 00:00:00.000,202104,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,139,2021-04-14 15:20:03.973,"Tiene muchos beneficios para el empleado, trato digno.",Estar mas pendientes de los colaboradores no solo con los jefes sino del personal que esta por debajo,1,Es una muy buena empresa,1,Por ser una excelente empresa y tienen muy en cuenta a los colaboradores desde talento humano ya tendría que mirar al interior de las aéreas,No,La parte del trabajo en equipo y aprendí a tener paciencia y trabajar bajo presión.,El colaborador se retira de la compañía porque no siente que sea reconocido en su trabajo todos los años que llevaba nunca fue reconocido adicional necesita tener un poco mas de ingreso económico por esto se va para España.,Relacionamiento con jefe directo,Clima laboral,Reconocimiento a su labor,3
267,2361,2021-04-14 00:00:00.000,202104,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,139,2021-04-14 15:20:03.973,"Tiene muchos beneficios para el empleado, trato digno.",Estar mas pendientes de los colaboradores no solo con los jefes sino del personal que esta por debajo,1,Es una muy buena empresa,1,Por ser una excelente empresa y tienen muy en cuenta a los colaboradores desde talento humano ya tendría que mirar al interior de las aéreas,No,La parte del trabajo en equipo y aprendí a tener paciencia y trabajar bajo presión.,El colaborador se retira de la compañía porque no siente que sea reconocido en su trabajo todos los años que llevaba nunca fue reconocido adicional necesita tener un poco mas de ingreso económico por esto se va para España.,Relacionamiento con jefe directo,Clima laboral,"Compensación: salario básico, variable",3
267,2361,2021-04-14 00:00:00.000,202104,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,139,2021-04-14 15:20:03.973,"Tiene muchos beneficios para el empleado, trato digno.",Estar mas pendientes de los colaboradores no solo con los jefes sino del personal que esta por debajo,1,Es una muy buena empresa,1,Por ser una excelente empresa y tienen muy en cuenta a los colaboradores desde talento humano ya tendría que mirar al interior de las aéreas,No,La parte del trabajo en equipo y aprendí a tener paciencia y trabajar bajo presión.,El colaborador se retira de la compañía porque no siente que sea reconocido en su trabajo todos los años que llevaba nunca fue reconocido adicional necesita tener un poco mas de ingreso económico por esto se va para España.,Relacionamiento con jefe directo,Clima laboral,"Comunicación interna: Refconectados, Intranet, Energización, etc.",5
267,2361,2021-04-14 00:00:00.000,202104,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,139,2021-04-14 15:20:03.973,"Tiene muchos beneficios para el empleado, trato digno.",Estar mas pendientes de los colaboradores no solo con los jefes sino del personal que esta por debajo,1,Es una muy buena empresa,1,Por ser una excelente empresa y tienen muy en cuenta a los colaboradores desde talento humano ya tendría que mirar al interior de las aéreas,No,La parte del trabajo en equipo y aprendí a tener paciencia y trabajar bajo presión.,El colaborador se retira de la compañía porque no siente que sea reconocido en su trabajo todos los años que llevaba nunca fue reconocido adicional necesita tener un poco mas de ingreso económico por esto se va para España.,Relacionamiento con jefe directo,Clima laboral,"Compensación: salario emocional, tiempo flexible",3
267,2361,2021-04-14 00:00:00.000,202104,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,139,2021-04-14 15:20:03.973,"Tiene muchos beneficios para el empleado, trato digno.",Estar mas pendientes de los colaboradores no solo con los jefes sino del personal que esta por debajo,1,Es una muy buena empresa,1,Por ser una excelente empresa y tienen muy en cuenta a los colaboradores desde talento humano ya tendría que mirar al interior de las aéreas,No,La parte del trabajo en equipo y aprendí a tener paciencia y trabajar bajo presión.,El colaborador se retira de la compañía porque no siente que sea reconocido en su trabajo todos los años que llevaba nunca fue reconocido adicional necesita tener un poco mas de ingreso económico por esto se va para España.,Relacionamiento con jefe directo,Clima laboral,Trato por parte del Jefe Inmediato,3
267,2361,2021-04-14 00:00:00.000,202104,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,139,2021-04-14 15:20:03.973,"Tiene muchos beneficios para el empleado, trato digno.",Estar mas pendientes de los colaboradores no solo con los jefes sino del personal que esta por debajo,1,Es una muy buena empresa,1,Por ser una excelente empresa y tienen muy en cuenta a los colaboradores desde talento humano ya tendría que mirar al interior de las aéreas,No,La parte del trabajo en equipo y aprendí a tener paciencia y trabajar bajo presión.,El colaborador se retira de la compañía porque no siente que sea reconocido en su trabajo todos los años que llevaba nunca fue reconocido adicional necesita tener un poco mas de ingreso económico por esto se va para España.,Relacionamiento con jefe directo,Clima laboral,"Trato que recibió de las áreas de servicio de la compañía: Tecnología, Servicios Administrativos, Contabilidad",4
